Error Type,Topic Guid,Message
Warning,ac3e0d61-fd10-4caa-9b88-be55d1ef39bb,Missing tables headers in file:ac3e0d61-fd10-4caa-9b88-be55d1ef39bb.md
Warning,ae942449-1fca-4484-898b-a933ea23def7,Found a an ul list inside a table in html file:ae942449-1fca-4484-898b-a933ea23def7.xml
Warning,aef0e8b7-b36c-488d-a392-21720c139063,Found < > tag Bug 1235997:Support Request: MD conversion issue: not escaped tags causing missing content line:<p>&lt; 100 travelling users- some who are offsite for extended periods</p> in md file:aef0e8b7-b36c-488d-a392-21720c139063.md total found:0
Warning,aef0e8b7-b36c-488d-a392-21720c139063,Found < > tag Bug 1235997:Support Request: MD conversion issue: not escaped tags causing missing content line:<p>Remote Desktop Services and Citrix farm with &lt; 500 users</p> in md file:aef0e8b7-b36c-488d-a392-21720c139063.md total found:0
Warning,be130915-09ab-4303-b436-ae7b84266e28,Missing tables headers in file:be130915-09ab-4303-b436-ae7b84266e28.md
Warning,c3aeb487-d45f-4079-8c35-7558a45b876c,Found < > tag Bug 1235997:Support Request: MD conversion issue: not escaped tags causing missing content line:<h3 class="subHeading">PRODUCT NOTICE  Your shared computer license expires on &lt;date&gt; and we're having trouble renewing it.</h3> in md file:c3aeb487-d45f-4079-8c35-7558a45b876c.md total found:0
Warning,c5aa7b52-77a0-464d-a295-5ee8e9a08f61,Missing tables headers in file:c5aa7b52-77a0-464d-a295-5ee8e9a08f61.md
Warning,c9ce5ffa-bfc7-4207-a6c0-c24fa9ae9db2,Missing tables headers in file:c9ce5ffa-bfc7-4207-a6c0-c24fa9ae9db2.md
Warning,d3879f0d-766c-469c-9440-0a9a2a905ca8,Found nested table in md file:d3879f0d-766c-469c-9440-0a9a2a905ca8.md
Warning,d66205f9-cf21-43df-bb19-af18cf0048bb,Missing tables headers in file:d66205f9-cf21-43df-bb19-af18cf0048bb.md
Warning,df4dba28-cc45-41a0-9b23-a1535523ab8c,Missing tables headers in file:df4dba28-cc45-41a0-9b23-a1535523ab8c.md
Warning,e9a8dd9f-732c-4c51-907b-59152acda975,Missing tables headers in file:e9a8dd9f-732c-4c51-907b-59152acda975.md
Warning,f4899394-87f3-425c-9902-ddd65eaaac97,Missing tables headers in file:f4899394-87f3-425c-9902-ddd65eaaac97.md


Warning,82691bd7-a3d5-47ca-8d8a-0ee43ec2c01f,Topic title:use-the-office-deployment-tool-to-install-volume-licensed-editions-of-visio-2016-and-project-2016 bigger then max length:80 new topic titile name:use-the-office-deployment-tool-to-install-volume-licensed-editions-of-visio-2016
Warning,9b0b48f2-1937-4b10-8274-1ccdb2f5d019,Topic title:use-the-office-compatibility-toolkit-to-assess-application-compatibility-for-office-365-proplus bigger then max length:80 new topic titile name:use-the-office-compatibility-toolkit-to-assess-application-compatibility-for-off
Warning,a7e61b05-c07c-4a14-9888-3ea61b30f2fc,Topic title:best-practices-system-center-configuration-manager-configuration-for-enterprise-managed bigger then max length:80 new topic titile name:best-practices-system-center-configuration-manager-configuration-for-enterprise-
Warning,1ee534fd-56dd-40fc-a463-470e8d636f09,Topic title:configure-updates-of-office-365-proplus-to-prepare-for-the-upgrade-to-the-office-2016-version bigger then max length:80 new topic titile name:configure-updates-of-office-365-proplus-to-prepare-for-the-upgrade-to-the-office
Warning,N/A,Sql Query:use [DDCMS_MOD_IW] SELECT tkw.[topicGuid] as topicGuid,kwf.[keyword] as f1Keyword
                                        FROM [TopicKeywordsF] tkw join [dbo].[KeywordsF] kwf on tkw.[kwdGuid] = kwf.[kwdGuid]
                                        join [dbo].[Topics] topics on topics.[topicGuid] = tkw.[topicGuid]
                                        join [dbo].[Projects] pro on pro.[projectGuid] = topics.[homeProjectGuid]
                                        where pro.[projectName] = 'Deploy_O365ProPlus' retuned no rows for project:Deploy_O365ProPlus server:ocpubcms for database:DDCMS_MOD_IW
Warning,N/A,Sql Query:use [DDCMS_MOD_IW] SELECT tkw.[topicGuid] as topicGuid,kwf.[keyword] as f1Keyword
                                        FROM [TopicKeywordsF] tkw join [dbo].[KeywordsF] kwf on tkw.[kwdGuid] = kwf.[kwdGuid]
                                        join [dbo].[Topics] topics on topics.[topicGuid] = tkw.[topicGuid]
                                        join [dbo].[Projects] pro on pro.[projectGuid] = topics.[homeProjectGuid]
                                        where pro.[projectName] = 'Deploy_O365ProPlus' retuned no rows for project:Deploy_O365ProPlus server:ocpubcms for database:DDCMS_MOD_IW
